feature_id_standardized	log2FoldChange_full	pvalue_full	padj_full	log2FoldChange_leave_one_out	pvalue_leave_one_out	padj_leave_one_out	same_direction	significant_full	significant_leave_one_out
NCBI:GeneID:105336511	0.0994782986470024	0.703379440007883	0.784860067822053	0.259785530634906	0.289103042664402	0.364037992847289	TRUE	FALSE	FALSE
NCBI:GeneID:105336512	-0.816406718091739	0.0003782409286197	0.00164424435271407	-0.618881041550053	7.12471774459158e-06	2.17472900226166e-05	TRUE	TRUE	TRUE
NCBI:GeneID:105336517	-0.544807685941286	0.000266350526516488	0.00121126218324482	-0.553558998647353	1.11317629012088e-05	3.32159333911088e-05	TRUE	TRUE	TRUE
NCBI:GeneID:105336519	-0.709666741394581	0.236911038032609	0.342364182596317	-1.19627766597253	0.0988339844909181	0.143837708333727	TRUE	FALSE	FALSE
NCBI:GeneID:105336521	0.226396214198713	0.287171023726113	0.397180417709702	0.399049601133059	0.00252076614774304	0.00517846796430397	TRUE	FALSE	TRUE
NCBI:GeneID:105336522	0.298753052607452	0.0104681373143474	0.0269440988239126	0.326971455925971	2.07714495979284e-05	5.97397743443467e-05	TRUE	TRUE	TRUE
NCBI:GeneID:105336523	-0.682685794157573	0.000391346766694146	0.00169415443200302	-0.865484409589306	7.03370593536273e-19	6.55905490894813e-18	TRUE	TRUE	TRUE
NCBI:GeneID:105336525	0.00943548326524774	0.959605813601925	0.973310959340084	-0.00233180221846266	0.988666131304894	0.991668761790736	FALSE	FALSE	FALSE
NCBI:GeneID:105336526	-0.403645650876943	0.00359077798943491	0.0110512076860303	-0.49970032987728	3.05217542719855e-08	1.23836831010169e-07	TRUE	TRUE	TRUE
NCBI:GeneID:105336527	-0.651389268520265	0.000124552790114955	0.000628761524417255	-0.77801378661745	4.44983804040812e-14	2.99721246120759e-13	TRUE	TRUE	TRUE
NCBI:GeneID:105336529	-1.38512900060108	0.000241190557913431	0.00111267746554057	-1.98956530178642	6.43561725762388e-21	6.71554458015138e-20	TRUE	TRUE	TRUE
NCBI:GeneID:105336530	0.192048134545254	0.300604047625659	0.411821102098791	0.321616427121563	0.0104803135369083	0.0190442818016849	TRUE	FALSE	TRUE
NCBI:GeneID:105336531	-0.481278462970278	0.00880039978744291	0.0232649928470172	-0.333501170799384	0.000674431380635904	0.00153951529071317	TRUE	TRUE	TRUE
NCBI:GeneID:105336532	0.00543805793428446	0.977914386983864	0.985173666041198	0.0149087826288263	0.93694844353682	0.951107543523673	TRUE	FALSE	FALSE
NCBI:GeneID:105336533	0.42959608604699	0.508733088549643	0.617174644339446	0.516146810599489	0.453585566488995	0.532038095509999	TRUE	FALSE	FALSE
NCBI:GeneID:105336534	0.433743957933382	0.0283148421834302	0.0611077532972973	0.582073124540569	6.30751516078449e-07	2.20323850566024e-06	TRUE	FALSE	TRUE
NCBI:GeneID:105336535	-0.230349575070845	0.663109136710014	0.75182218097804	0.0801687293223354	0.875185107541372	0.903358062873207	FALSE	FALSE	FALSE
NCBI:GeneID:105336537	-0.00449009106363106	0.992191223454925	0.994336468067868	0.236071053566661	0.614008474759356	0.681711784840397	FALSE	FALSE	FALSE
NCBI:GeneID:105336543	-0.34048717270697	0.648204196968469	0.73894010463916	-0.78076851518561	0.356096963980719	0.435258909341347	TRUE	FALSE	FALSE
NCBI:GeneID:105336544	0.313149743051959	0.136099037225112	0.22041993870847	0.445005285937735	0.00320027293126131	0.00645461663164114	TRUE	FALSE	TRUE
NCBI:GeneID:105336545	-0.547741719766926	0.000290712193603368	0.00130853507588758	-0.607143006090694	1.41684747683987e-05	4.17180528990474e-05	TRUE	TRUE	TRUE
NCBI:GeneID:105336547	-0.302550921463969	0.0669347057264578	0.123636082713157	-0.260227423844106	0.073682837910989	0.11105949007714	TRUE	FALSE	FALSE
NCBI:GeneID:105336549	-0.459926361192675	0.0170491279710459	0.0402156454307503	-0.43805789680183	0.0228933051287236	0.0388069918247038	TRUE	TRUE	TRUE
NCBI:GeneID:105336550	0.031751923111829	0.895871938111944	0.928146749372552	-0.185403365076276	0.332505291516984	0.410473763811398	FALSE	FALSE	FALSE
NCBI:GeneID:105336552	-0.551026830950134	0.00632206325500404	0.0177404562150758	-0.668643985100664	5.88580004116098e-07	2.05919868671691e-06	TRUE	TRUE	TRUE
NCBI:GeneID:105336553	-0.635476854665077	0.0534077164451551	0.103019907870357	-1.11447796372149	5.38873982106371e-11	2.85669524596572e-10	TRUE	FALSE	TRUE
NCBI:GeneID:105336554	-0.571244027936715	0.00967098880653755	0.0251867734243868	-0.814895865237026	1.08405279457548e-08	4.6147347319673e-08	TRUE	TRUE	TRUE
NCBI:GeneID:105336556	0.789161954857326	0.00613710443335638	0.017317087331604	1.05199869823819	8.43472882464526e-14	5.5584498300356e-13	TRUE	TRUE	TRUE
NCBI:GeneID:105336558	-0.321604623062638	0.163965343261802	0.25581175680231	-0.150507782349871	0.419585789777488	0.499100306754949	TRUE	FALSE	FALSE
NCBI:GeneID:105336561	2.1085280004268	3.37712356690807e-06	2.68650941082083e-05	2.10871884969722	9.50957659040861e-06	2.8564767275358e-05	TRUE	TRUE	TRUE
NCBI:GeneID:105336566	2.14299701307256	0.000224502357788626	0.00104542649053439	2.56911597802245	1.59988429335887e-10	8.12072416936459e-10	TRUE	TRUE	TRUE
NCBI:GeneID:105336567	0.0234666645592687	0.960418306995736	0.973686468216	-0.116130574385088	0.824663890607115	0.862077424365404	FALSE	FALSE	FALSE
NCBI:GeneID:105336570	-0.918511950093638	0.427889963039901	0.540610294304479	-2.39306558376626	0.0541844729622964	0.0844982699473412	TRUE	FALSE	FALSE
NCBI:GeneID:105336572	-1.72009822866145	0.142420060638313	0.228531833615771	-1.12065610794521	0.249810753872012	0.321298753730628	TRUE	FALSE	FALSE
NCBI:GeneID:105336574	-0.109898276113433	0.849633287403189	0.89631742927307	0.35296526375229	0.350853705904644	0.429910773943014	FALSE	FALSE	FALSE
NCBI:GeneID:105336575	-0.0620863273407481	0.829156032473195	0.881047762504632	-0.262140549300291	0.365904746179309	0.445762231051837	TRUE	FALSE	FALSE
NCBI:GeneID:105336583	0.797506024033501	0.133312131222657	0.21656526752855	1.12624842775378	0.0221513358808975	0.0376491012793435	TRUE	FALSE	TRUE
NCBI:GeneID:105336584	-1.94311655920867	8.62053911105208e-06	6.09808503914266e-05	-2.73299541220189	2.93716284942835e-24	3.71665511010678e-23	TRUE	TRUE	TRUE
NCBI:GeneID:105336585	-0.242128205582222	0.170691702992363	0.264019157149936	-0.170741951760216	0.247905083986572	0.319137734312863	TRUE	FALSE	FALSE
